Date,AAPL,BX,CAT,CVX,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,XOM
2019-03-28,44.9303092956543,26.551124572753906,113.66058349609375,88.886474609375,113.58195495605469,82.27119445800781,37.38665771484375,109.17976379394531,4.393552303314209,27.936368942260742,85.51437377929688,57.8040657043457
2019-03-29,45.22315979003906,26.82730484008789,116.33959197998047,89.00209045410156,114.32616424560547,82.69599151611328,37.61140441894531,110.12281036376953,4.450811386108398,28.05527687072754,85.92729949951172,57.84703063964844
2019-04-01,45.53028106689453,27.157184600830078,120.42681884765625,90.27376556396484,113.66371154785156,85.48165130615234,37.4990348815918,111.1312255859375,4.518232822418213,28.2996883392334,85.58869171142578,58.512840270996094
2019-04-02,46.1921272277832,26.566471099853516,120.37532043457031,90.26651000976562,112.62505340576172,85.89012145996094,37.37863540649414,111.28996276855469,4.536079406738281,28.345937728881836,85.6795425415039,58.26226043701172
2019-04-03,46.50878143310547,26.71223258972168,119.57672882080078,89.51508331298828,112.18341064453125,86.06165313720703,37.065608978271484,112.01828002929688,4.6753830909729,28.2996883392334,85.62998962402344,57.91862106323242
2019-04-04,46.58974075317383,26.635517120361328,120.32379150390625,90.17259979248047,110.8749008178711,86.89303588867188,37.306392669677734,111.44871520996094,4.6664605140686035,28.2336368560791,85.41527557373047,58.741939544677734
2019-04-05,46.901611328125,26.704561233520508,120.5212631225586,91.34309387207031,111.37377166748047,86.687255859375,37.29837417602539,111.94355773925781,4.733139514923096,28.398780822753906,85.59695434570312,59.056941986083984
2019-04-08,47.63966751098633,26.71990966796875,120.05760192871094,91.53095245361328,111.34103393554688,86.96715545654297,37.362579345703125,111.98091888427734,4.753960132598877,28.497880935668945,86.68705749511719,59.422080993652344
2019-04-09,47.4968147277832,26.428386688232422,117.07809448242188,90.707275390625,110.8749008178711,86.32506561279297,37.45890426635742,111.3740005493164,4.691248893737793,28.2996883392334,86.43106079101562,58.65601348876953
2019-04-10,47.76344680786133,26.66619873046875,118.09125518798828,90.67115783691406,110.8830795288086,86.71195983886719,37.43482208251953,112.22368621826172,4.761643409729004,28.227031707763672,86.42278289794922,58.39113998413086
2019-04-11,47.36587142944336,26.75058364868164,119.24188232421875,91.03241729736328,110.58045959472656,87.44456481933594,37.49101257324219,112.35440826416016,4.747762203216553,27.923160552978516,86.5053939819336,58.67035675048828
2019-04-12,47.34681701660156,27.25691032409668,121.24251556396484,86.5310287475586,111.210205078125,91.54393005371094,37.51508331298828,112.9333267211914,4.709837436676025,27.553224563598633,86.7613754272461,57.93293762207031
2019-04-15,47.43252944946289,27.264583587646484,120.42681884765625,86.80557250976562,111.65185546875,90.49849700927734,37.72376251220703,113.02671813964844,4.57821798324585,27.804248809814453,87.314697265625,57.73963165283203
2019-04-16,47.437286376953125,27.456369400024414,121.95525360107422,87.54978942871094,112.87859344482422,91.45338439941406,37.68363571166992,112.7652359008789,4.665222644805908,27.031352996826172,87.88452911376953,58.13340377807617
2019-04-17,48.361045837402344,27.563772201538086,122.56492614746094,86.89952087402344,113.28751373291016,94.08749389648438,37.948509216308594,113.69895935058594,4.642416954040527,26.344343185424805,88.0308837890625,58.298065185546875
2019-04-18,48.53483963012695,29.627408981323242,123.84339141845703,86.603271484375,112.46967315673828,93.39604949951172,38.10903549194336,115.19290161132812,4.617876052856445,26.014053344726562,88.19723510742188,58.08328628540039
2019-04-22,48.69434356689453,29.934268951416016,122.99681091308594,88.07726287841797,112.72320556640625,93.51126098632812,38.04482650756836,115.55705261230469,4.671666622161865,25.74981117248535,88.16394805908203,59.35047912597656
2019-04-23,49.39668655395508,30.478940963745117,122.69444274902344,88.1639404296875,114.4161376953125,93.62652587890625,38.69496154785156,117.12569427490234,4.726199626922607,26.04047966003418,85.79373931884766,59.69412612915039
2019-04-24,49.32049560546875,30.63237953186035,118.9798583984375,85.461669921875,113.84363555908203,93.47010803222656,38.51035690307617,116.72421264648438,4.73859167098999,26.007442474365234,86.23448944091797,58.534305572509766
2019-04-25,48.8729133605957,30.793474197387695,117.5976791381836,85.18709564208984,114.21168518066406,93.5195083618164,38.397979736328125,120.58978271484375,4.632997512817383,26.16598892211914,85.89352416992188,58.8636360168457
2019-04-26,48.639591217041016,31.11867904663086,120.1028823852539,84.60907745361328,114.8168716430664,94.2274398803711,38.73508071899414,121.28075408935547,4.414373874664307,26.4038028717041,88.03919219970703,57.625083923339844
2019-04-29,48.71339797973633,31.366458892822266,120.0942611694336,85.0570297241211,114.36707305908203,95.58563995361328,38.863502502441406,121.16870880126953,4.445108890533447,26.152769088745117,87.1409912109375,57.2527961730957
2019-04-30,47.77535629272461,30.553447723388672,120.43977355957031,86.74777221679688,115.47931671142578,95.52804565429688,39.37718963623047,121.94371032714844,4.486505508422852,26.826574325561523,88.55481719970703,57.4747428894043
2019-05-01,50.12044143676758,30.855417251586914,119.34266662597656,85.12207794189453,116.09269714355469,94.79541015625,38.99995803833008,119.40399169921875,4.473368167877197,26.932275772094727,87.26573944091797,56.32210922241211
2019-05-02,49.79428482055664,30.638622283935547,116.76837921142578,84.08883666992188,115.54475402832031,95.00120544433594,38.83942794799805,117.84465789794922,4.540789604187012,27.09081268310547,87.78968811035156,55.33413314819336
2019-05-03,50.41328811645508,31.01802635192871,120.12879943847656,84.73189544677734,116.14181518554688,95.58563995361328,39.10429763793945,120.35638427734375,4.536326885223389,27.341833114624023,88.22215270996094,55.46298599243164
2019-05-06,49.634761810302734,30.28244972229004,118.14192199707031,85.54835510253906,116.20720672607422,94.73779296875,38.90363311767578,119.65606689453125,4.457998752593994,27.513599395751953,87.88946533203125,55.21955871582031
